%HEADER
NAFEMS benchmark: 
Elliptical membrane with uniform local load (T6 elements).
Expected maximum stress Syy = 92.7
Computed values at Node 1 - Element 1
'STRESS_XX'  'STRESS_YY'  'STRESS_XY'  
+3.04868e-02 +9.26912e+01 -4.03112e-02

%NODE
861

%NODE.COORD
861
1        2.000000     0.000000     0.000000
2        2.013889     0.000000     0.000000
3        2.027778     0.000000     0.000000
4        2.052469     0.000000     0.000000
5        2.077160     0.000000     0.000000
6        2.112654     0.000000     0.000000
7        2.148148     0.000000     0.000000
8        2.194444     0.000000     0.000000
9        2.240741     0.000000     0.000000
10       2.297840     0.000000     0.000000
11       2.354938     0.000000     0.000000
12       2.422840     0.000000     0.000000
13       2.490741     0.000000     0.000000
14       2.569444     0.000000     0.000000
15       2.648148     0.000000     0.000000
16       2.737654     0.000000     0.000000
17       2.827160     0.000000     0.000000
18       2.927469     0.000000     0.000000
19       3.027778     0.000000     0.000000
20       3.138889     0.000000     0.000000
21       3.250000     0.000000     0.000000
22       1.999829     0.013090     0.000000
23       2.013716     0.013344     0.000000
24       2.027604     0.013599     0.000000
25       2.052293     0.014051     0.000000
26       2.076983     0.014504     0.000000
27       2.112473     0.015154     0.000000
28       2.147964     0.015804     0.000000
29       2.194256     0.016653     0.000000
30       2.240549     0.017501     0.000000
31       2.297643     0.018548     0.000000
32       2.354737     0.019594     0.000000
33       2.422632     0.020838     0.000000
34       2.490527     0.022083     0.000000
35       2.569224     0.023525     0.000000
36       2.647921     0.024967     0.000000
37       2.737420     0.026607     0.000000
38       2.826918     0.028248     0.000000
39       2.927218     0.030086     0.000000
40       3.027518     0.031924     0.000000
41       3.138620     0.033960     0.000000
42       3.249722     0.035996     0.000000
43       1.999315     0.026177     0.000000
44       2.013199     0.026686     0.000000
45       2.027083     0.027195     0.000000
46       2.051766     0.028100     0.000000
47       2.076449     0.029005     0.000000
48       2.111930     0.030305     0.000000
49       2.147412     0.031606     0.000000
50       2.193692     0.033303     0.000000
51       2.239973     0.035000     0.000000
52       2.297052     0.037092     0.000000
53       2.354131     0.039185     0.000000
54       2.422009     0.041673     0.000000
55       2.489887     0.044161     0.000000
56       2.568564     0.047046     0.000000
57       2.647241     0.049930     0.000000
58       2.736716     0.053210     0.000000
59       2.826192     0.056491     0.000000
60       2.926466     0.060167     0.000000
61       3.026740     0.063843     0.000000
62       3.137813     0.067915     0.000000
63       3.248886     0.071987     0.000000
64       1.998234     0.042013     0.000000
65       2.012111     0.042830     0.000000
66       2.025987     0.043647     0.000000
67       2.050657     0.045099     0.000000
68       2.075326     0.046552     0.000000
69       2.110789     0.048639     0.000000
70       2.146251     0.050727     0.000000
71       2.192507     0.053450     0.000000
72       2.238762     0.056173     0.000000
73       2.295811     0.059532     0.000000
74       2.352859     0.062890     0.000000
75       2.420700     0.066884     0.000000
76       2.488542     0.070878     0.000000
77       2.567176     0.075507     0.000000
78       2.645810     0.080137     0.000000
79       2.735237     0.085401     0.000000
80       2.824664     0.090666     0.000000
81       2.924884     0.096566     0.000000
82       3.025104     0.102466     0.000000
83       3.136117     0.109001     0.000000
84       3.247130     0.115537     0.000000
85       1.996652     0.057839     0.000000
86       2.010517     0.058964     0.000000
87       2.024383     0.060088     0.000000
88       2.049033     0.062088     0.000000
89       2.073683     0.064087     0.000000
90       2.109118     0.066961     0.000000
91       2.144552     0.069835     0.000000
92       2.190771     0.073584     0.000000
93       2.236990     0.077333     0.000000
94       2.293993     0.081957     0.000000
95       2.350996     0.086580     0.000000
96       2.418783     0.092078     0.000000
97       2.486571     0.097577     0.000000
98       2.565143     0.103950     0.000000
99       2.643715     0.110323     0.000000
100      2.733071     0.117571     0.000000
101      2.822428     0.124818     0.000000
102      2.922568     0.132941     0.000000
103      3.022709     0.141063     0.000000
104      3.133634     0.150060     0.000000
105      3.244559     0.159058     0.000000
106      1.994155     0.076398     0.000000
107      2.008003     0.077884     0.000000
108      2.021851     0.079370     0.000000
109      2.046471     0.082010     0.000000
110      2.071090     0.084651     0.000000
111      2.106480     0.088448     0.000000
112      2.141870     0.092244     0.000000
113      2.188031     0.097196     0.000000
114      2.234192     0.102148     0.000000
115      2.291124     0.108255     0.000000
116      2.348056     0.114362     0.000000
117      2.415758     0.121624     0.000000
118      2.483461     0.128887     0.000000
119      2.561935     0.137305     0.000000
120      2.640409     0.145723     0.000000
121      2.729653     0.155296     0.000000
122      2.818898     0.164870     0.000000
123      2.918913     0.175599     0.000000
124      3.018929     0.186327     0.000000
125      3.129715     0.198212     0.000000
126      3.240501     0.210096     0.000000
127      1.990968     0.094931     0.000000
128      2.004794     0.096777     0.000000
129      2.018620     0.098623     0.000000
130      2.043200     0.101905     0.000000
131      2.067780     0.105186     0.000000
132      2.103113     0.109904     0.000000
133      2.138447     0.114621     0.000000
134      2.184534     0.120774     0.000000
135      2.230621     0.126927     0.000000
136      2.287462     0.134515     0.000000
137      2.344303     0.142104     0.000000
138      2.411898     0.151128     0.000000
139      2.479492     0.160153     0.000000
140      2.557840     0.170613     0.000000
141      2.636189     0.181073     0.000000
142      2.725291     0.192968     0.000000
143      2.814393     0.204864     0.000000
144      2.914248     0.218196     0.000000
145      3.014104     0.231527     0.000000
146      3.124713     0.246294     0.000000
147      3.235322     0.261061     0.000000
148      1.986459     0.116169     0.000000
149      2.000254     0.118428     0.000000
150      2.014049     0.120687     0.000000
151      2.038573     0.124702     0.000000
152      2.063097     0.128718     0.000000
153      2.098351     0.134491     0.000000
154      2.133604     0.140263     0.000000
155      2.179587     0.147793     0.000000
156      2.225570     0.155322     0.000000
157      2.282282     0.164609     0.000000
158      2.338994     0.173895     0.000000
159      2.406436     0.184938     0.000000
160      2.473877     0.195981     0.000000
161      2.552048     0.208781     0.000000
162      2.630219     0.221582     0.000000
163      2.719119     0.236138     0.000000
164      2.808019     0.250695     0.000000
165      2.907649     0.267009     0.000000
166      3.007278     0.283323     0.000000
167      3.117637     0.301394     0.000000
168      3.227996     0.319465     0.000000
169      1.981044     0.137354     0.000000
170      1.994801     0.140024     0.000000
171      2.008559     0.142695     0.000000
172      2.033016     0.147443     0.000000
173      2.057473     0.152191     0.000000
174      2.092631     0.159016     0.000000
175      2.127788     0.165842     0.000000
176      2.173646     0.174744     0.000000
177      2.219503     0.183647     0.000000
178      2.276061     0.194627     0.000000
179      2.332618     0.205606     0.000000
180      2.399876     0.218663     0.000000
181      2.467134     0.231721     0.000000
182      2.545091     0.246855     0.000000
183      2.623049     0.261989     0.000000
184      2.711707     0.279201     0.000000
185      2.800365     0.296412     0.000000
186      2.899723     0.315701     0.000000
187      2.999081     0.334990     0.000000
188      3.109139     0.356356     0.000000
189      3.219197     0.377722     0.000000
190      1.973845     0.161196     0.000000
191      1.987552     0.164330     0.000000
192      2.001259     0.167465     0.000000
193      2.025628     0.173037     0.000000
194      2.049996     0.178609     0.000000
195      2.085026     0.186619     0.000000
196      2.120056     0.194629     0.000000
197      2.165746     0.205077     0.000000
198      2.211437     0.215525     0.000000
199      2.267789     0.228411     0.000000
200      2.324141     0.241296     0.000000
201      2.391155     0.256620     0.000000
202      2.458168     0.271943     0.000000
203      2.535842     0.289705     0.000000
204      2.613517     0.307466     0.000000
205      2.701852     0.327665     0.000000
206      2.790188     0.347865     0.000000
207      2.889185     0.370502     0.000000
208      2.988182     0.393139     0.000000
209      3.097840     0.418214     0.000000
210      3.207498     0.443289     0.000000
211      1.965498     0.184944     0.000000
212      1.979147     0.188541     0.000000
213      1.992797     0.192137     0.000000
214      2.017062     0.198530     0.000000
215      2.041327     0.204923     0.000000
216      2.076209     0.214113     0.000000
217      2.111090     0.223303     0.000000
218      2.156588     0.235290     0.000000
219      2.202086     0.247278     0.000000
220      2.258199     0.262062     0.000000
221      2.314313     0.276846     0.000000
222      2.381043     0.294427     0.000000
223      2.447773     0.312008     0.000000
224      2.525119     0.332386     0.000000
225      2.602465     0.352764     0.000000
226      2.690427     0.375940     0.000000
227      2.778389     0.399115     0.000000
228      2.876967     0.425087     0.000000
229      2.975546     0.451059     0.000000
230      3.084740     0.479828     0.000000
231      3.193934     0.508597     0.000000
232      1.954851     0.211280     0.000000
233      1.968427     0.215388     0.000000
234      1.982002     0.219496     0.000000
235      2.006136     0.226800     0.000000
236      2.030270     0.234103     0.000000
237      2.064962     0.244602     0.000000
238      2.099655     0.255101     0.000000
239      2.144906     0.268795     0.000000
240      2.190157     0.282489     0.000000
241      2.245967     0.299378     0.000000
242      2.301777     0.316268     0.000000
243      2.368145     0.336352     0.000000
244      2.434514     0.356437     0.000000
245      2.511441     0.379717     0.000000
246      2.588368     0.402997     0.000000
247      2.675853     0.429472     0.000000
248      2.763339     0.455947     0.000000
249      2.861383     0.485618     0.000000
250      2.959428     0.515288     0.000000
251      3.068030     0.548154     0.000000
252      3.176633     0.581020     0.000000
253      1.942793     0.237463     0.000000
254      1.956285     0.242080     0.000000
255      1.969776     0.246697     0.000000
256      1.993762     0.254906     0.000000
257      2.017747     0.263115     0.000000
258      2.052225     0.274915     0.000000
259      2.086704     0.286714     0.000000
260      2.131676     0.302105     0.000000
261      2.176648     0.317497     0.000000
262      2.232114     0.336479     0.000000
263      2.287579     0.355461     0.000000
264      2.353538     0.378035     0.000000
265      2.419497     0.400609     0.000000
266      2.495950     0.426773     0.000000
267      2.572402     0.452938     0.000000
268      2.659348     0.482694     0.000000
269      2.746294     0.512451     0.000000
270      2.843734     0.545798     0.000000
271      2.941173     0.579145     0.000000
272      3.049106     0.616084     0.000000
273      3.157039     0.653023     0.000000
274      1.927873     0.266132     0.000000
275      1.941261     0.271307     0.000000
276      1.954649     0.276481     0.000000
277      1.978450     0.285681     0.000000
278      2.002251     0.294881     0.000000
279      2.036465     0.308105     0.000000
280      2.070679     0.321329     0.000000
281      2.115305     0.338579     0.000000
282      2.159932     0.355828     0.000000
283      2.214972     0.377102     0.000000
284      2.270011     0.398376     0.000000
285      2.335464     0.423675     0.000000
286      2.400916     0.448974     0.000000
287      2.476782     0.478298     0.000000
288      2.552647     0.507622     0.000000
289      2.638925     0.540970     0.000000
290      2.725204     0.574319     0.000000
291      2.821895     0.611692     0.000000
292      2.918586     0.649066     0.000000
293      3.025690     0.690464     0.000000
294      3.132794     0.731862     0.000000
295      1.911262     0.294567     0.000000
296      1.924534     0.300295     0.000000
297      1.937807     0.306022     0.000000
298      1.961403     0.316205     0.000000
299      1.984999     0.326388     0.000000
300      2.018918     0.341025     0.000000
301      2.052837     0.355662     0.000000
302      2.097079     0.374755     0.000000
303      2.141321     0.393847     0.000000
304      2.195886     0.417394     0.000000
305      2.250452     0.440941     0.000000
306      2.315340     0.468944     0.000000
307      2.380229     0.496946     0.000000
308      2.455440     0.529402     0.000000
309      2.530652     0.561859     0.000000
310      2.616187     0.598771     0.000000
311      2.701722     0.635683     0.000000
312      2.797580     0.677050     0.000000
313      2.893438     0.718416     0.000000
314      2.999619     0.764238     0.000000
315      3.105800     0.810059     0.000000
316      1.891187     0.325351     0.000000
317      1.904320     0.331677     0.000000
318      1.917453     0.338004     0.000000
319      1.940801     0.349250     0.000000
320      1.964149     0.360497     0.000000
321      1.997712     0.376664     0.000000
322      2.031275     0.392831     0.000000
323      2.075052     0.413919     0.000000
324      2.118829     0.435006     0.000000
325      2.172822     0.461014     0.000000
326      2.226814     0.487022     0.000000
327      2.291021     0.517951     0.000000
328      2.355228     0.548879     0.000000
329      2.429649     0.584728     0.000000
330      2.504071     0.620577     0.000000
331      2.588708     0.661346     0.000000
332      2.673344     0.702116     0.000000
333      2.768195     0.747805     0.000000
334      2.863046     0.793495     0.000000
335      2.968112     0.844105     0.000000
336      3.073178     0.894715     0.000000
337      1.869129     0.355794     0.000000
338      1.882109     0.362712     0.000000
339      1.895089     0.369630     0.000000
340      1.918165     0.381929     0.000000
341      1.941240     0.394228     0.000000
342      1.974412     0.411908     0.000000
343      2.007583     0.429588     0.000000
344      2.050850     0.452649     0.000000
345      2.094117     0.475710     0.000000
346      2.147479     0.504151     0.000000
347      2.200842     0.532593     0.000000
348      2.264300     0.566415     0.000000
349      2.327758     0.600237     0.000000
350      2.401311     0.639441     0.000000
351      2.474865     0.678644     0.000000
352      2.558514     0.723228     0.000000
353      2.642164     0.767812     0.000000
354      2.735909     0.817777     0.000000
355      2.829654     0.867742     0.000000
356      2.933494     0.923087     0.000000
357      3.037335     0.978433     0.000000
358      1.842978     0.388405     0.000000
359      1.855776     0.395957     0.000000
360      1.868575     0.403509     0.000000
361      1.891328     0.416936     0.000000
362      1.914080     0.430362     0.000000
363      1.946788     0.449662     0.000000
364      1.979495     0.468963     0.000000
365      2.022156     0.494137     0.000000
366      2.064818     0.519311     0.000000
367      2.117434     0.550360     0.000000
368      2.170050     0.581408     0.000000
369      2.232620     0.618330     0.000000
370      2.295190     0.655253     0.000000
371      2.367715     0.698049     0.000000
372      2.440239     0.740846     0.000000
373      2.522718     0.789516     0.000000
374      2.605197     0.838187     0.000000
375      2.697630     0.892731     0.000000
376      2.790064     0.947276     0.000000
377      2.892451     1.007694     0.000000
378      2.994839     1.068113     0.000000
379      1.814552     0.420536     0.000000
380      1.827153     0.428713     0.000000
381      1.839754     0.436890     0.000000
382      1.862156     0.451427     0.000000
383      1.884558     0.465964     0.000000
384      1.916760     0.486861     0.000000
385      1.948963     0.507758     0.000000
