%HEADER
----------------------------------------------------------------------------
Hinged cylindrical roof under concentrated load.
----------------------------------------------------------------------------
Limit load and associated displacement (Node 2):
h       Pref   wref     Plim    wlim    Step
6.35   585.9  12.892   583.23  13.077  27/85
12.7  2226.3  11.293  2213.20  10.595  26/52

The expected load-displacement curves are in the file BenchmarksSze2004.xlsx
----------------------------------------------------------------------------
Ref: Sze, K. Y.; Liu, X. H.; Lo, S. H. (2004) "Popular benchmark problems
for geometric nonlinear analysis of shells. Finite Element in Analysis and 
Design, v. 40, n. 11, p. 1551–1569.
----------------------------------------------------------------------------

%HEADER.ANALYSIS.ALGORITHM
'clal'

%HEADER.ANALYSIS.MAXIMUM.STEPS
85
52

%HEADER.ANALYSIS.STEP.FACTOR
10.0

%HEADER.ANALYSIS.MAXIMUM.ITERATIONS
30

%HEADER.ANALYSIS.TARGET.ITERATIONS
4

%HEADER.ANALYSIS.TOLERANCE
1.0e-05

%NODE
833

%NODE.COORD
833
1     +0.00000000e+00   +0.00000000e+00   +1.26894500e+01
2     +0.00000000e+00   +2.54000000e+02   +1.26894500e+01
3     -2.53576874e+02   +2.54000000e+02   +0.00000000e+00
4     -2.53576874e+02   +0.00000000e+00   +0.00000000e+00
5     +0.00000000e+00   +5.08000000e+02   +1.26894500e+01
6     +2.53576874e+02   +2.54000000e+02   +0.00000000e+00
7     +2.53576874e+02   +5.08000000e+02   +0.00000000e+00
8     -2.53576874e+02   +5.08000000e+02   +0.00000000e+00
9     +2.53576874e+02   +0.00000000e+00   +0.00000000e+00
10    +0.00000000e+00   +3.17500000e+01   +1.26894500e+01
11    +0.00000000e+00   +6.35000000e+01   +1.26894500e+01
12    +0.00000000e+00   +9.52500000e+01   +1.26894500e+01
13    +0.00000000e+00   +1.27000000e+02   +1.26894500e+01
14    +0.00000000e+00   +1.58750000e+02   +1.26894500e+01
15    +0.00000000e+00   +1.90500000e+02   +1.26894500e+01
16    +0.00000000e+00   +2.22250000e+02   +1.26894500e+01
17    -3.17491741e+01   +2.54000000e+02   +1.24909600e+01
18    -6.34933853e+01   +2.54000000e+02   +1.18957500e+01
19    -9.52276764e+01   +2.54000000e+02   +1.09038100e+01
20    -1.26947090e+02   +2.54000000e+02   +9.51513000e+00
21    -1.58646667e+02   +2.54000000e+02   +7.73022000e+00
22    -1.90321457e+02   +2.54000000e+02   +5.54907000e+00
23    -2.21966507e+02   +2.54000000e+02   +2.97216000e+00
24    -2.53576874e+02   +2.22250000e+02   +0.00000000e+00
25    -2.53576874e+02   +1.90500000e+02   +0.00000000e+00
26    -2.53576874e+02   +1.58750000e+02   +0.00000000e+00
27    -2.53576874e+02   +1.27000000e+02   +0.00000000e+00
